timestamp_extraccion,ubicacion_id,ubicacion_nombre,ciudad,sensor_id,parametro,parametro_display,unidades,latitud,longitud,proveedor,owner,tipo_instrumento,timezone,fecha_primer_dato,fecha_ultimo_dato,sensor_activo,valor_actual,fecha_medicion,datos_disponibles
2025-08-08T21:14:57.136700,25,Parque O'Higgins,Santiago,1045,co,CO mass,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:14:58.196807,25,Parque O'Higgins,Santiago,1046,no2,NO₂ mass,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:14:59.576270,25,Parque O'Higgins,Santiago,114,o3,O₃ mass,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:00.646700,25,Parque O'Higgins,Santiago,1047,pm10,PM10,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:01.721567,25,Parque O'Higgins,Santiago,1044,pm25,PM2.5,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:02.842904,25,Parque O'Higgins,Santiago,44,so2,SO₂ mass,µg/m³,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:05.927536,27,Concón,Concón,1410,co,CO mass,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:07.328721,27,Concón,Concón,124,no2,NO₂ mass,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:08.730601,27,Concón,Concón,46,o3,O₃ mass,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:09.783641,27,Concón,Concón,28735,pm10,PM10,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:11.153455,27,Concón,Concón,35661,pm25,PM2.5,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:12.535243,27,Concón,Concón,1412,so2,SO₂ mass,µg/m³,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:15.889068,45,Puente Alto,Puente Alto,65,co,CO mass,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:17.282620,45,Puente Alto,Puente Alto,4182,no2,NO₂ mass,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:18.350684,45,Puente Alto,Puente Alto,4228,o3,O₃ mass,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:19.761448,45,Puente Alto,Puente Alto,4533,pm10,PM10,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:20.815693,45,Puente Alto,Puente Alto,4099,pm25,PM2.5,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:21.897043,45,Puente Alto,Puente Alto,1647,so2,SO₂ mass,µg/m³,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:24.936659,47,Valparaiso,Valparaíso,9180,co,CO mass,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:26.004144,47,Valparaiso,Valparaíso,9181,no2,NO₂ mass,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:27.393856,47,Valparaiso,Valparaíso,9182,o3,O₃ mass,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:28.770142,47,Valparaiso,Valparaíso,9217,pm10,PM10,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:29.910402,47,Valparaiso,Valparaíso,67,pm25,PM2.5,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:31.294544,47,Valparaiso,Valparaíso,9183,so2,SO₂ mass,µg/m³,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:34.674682,54,Talagante,Talagante,4385,co,CO mass,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:35.751998,54,Talagante,Talagante,1516,no2,NO₂ mass,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:37.130605,54,Talagante,Talagante,4387,o3,O₃ mass,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:38.518754,54,Talagante,Talagante,76,pm10,PM10,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:39.564591,54,Talagante,Talagante,3013,pm25,PM2.5,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:40.629108,54,Talagante,Talagante,1682,so2,SO₂ mass,µg/m³,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:47.141191,65,Punteras,Chiguayante,9210,co,CO mass,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:48.491729,65,Punteras,Chiguayante,9211,no2,NO₂ mass,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:49.935770,65,Punteras,Chiguayante,9213,o3,O₃ mass,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:51.317447,65,Punteras,Chiguayante,1379,pm10,PM10,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:52.691834,65,Punteras,Chiguayante,95,pm25,PM2.5,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:54.056130,65,Punteras,Chiguayante,9215,so2,SO₂ mass,µg/m³,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:57.096278,67,Ventanas,Sin ciudad,9187,co,CO mass,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:58.452437,67,Ventanas,Sin ciudad,103,no2,NO₂ mass,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:15:59.509536,67,Ventanas,Sin ciudad,102,o3,O₃ mass,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:00.609695,67,Ventanas,Sin ciudad,100,pm10,PM10,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:01.696477,67,Ventanas,Sin ciudad,104,pm25,PM2.5,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:03.056684,67,Ventanas,Sin ciudad,101,so2,SO₂ mass,µg/m³,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:06.450448,73,Coyhaique II,Coyhaique,4422,co,CO mass,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:07.498759,73,Coyhaique II,Coyhaique,4425,no2,NO₂ mass,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:08.872361,73,Coyhaique II,Coyhaique,4428,o3,O₃ mass,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:10.255264,73,Coyhaique II,Coyhaique,3511,pm10,PM10,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:11.319760,73,Coyhaique II,Coyhaique,1738,pm25,PM2.5,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:12.408064,73,Coyhaique II,Coyhaique,111,so2,SO₂ mass,µg/m³,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:15.803569,145,Escuela E-10,Sin ciudad,223,co,CO mass,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:17.174650,145,Escuela E-10,Sin ciudad,222,no2,NO₂ mass,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:18.520287,145,Escuela E-10,Sin ciudad,224,o3,O₃ mass,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:19.606478,145,Escuela E-10,Sin ciudad,225,pm10,PM10,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:20.976011,145,Escuela E-10,Sin ciudad,226,pm25,PM2.5,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:22.364571,145,Escuela E-10,Sin ciudad,221,so2,SO₂ mass,µg/m³,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:25.732526,299,Quilicura,Sin ciudad,568,co,CO mass,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:27.134346,299,Quilicura,Sin ciudad,569,no2,NO₂ mass,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:28.532934,299,Quilicura,Sin ciudad,566,o3,O₃ mass,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:29.889351,299,Quilicura,Sin ciudad,570,pm10,PM10,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:31.266463,299,Quilicura,Sin ciudad,567,pm25,PM2.5,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:32.318036,299,Quilicura,Sin ciudad,504,so2,SO₂ mass,µg/m³,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:38.693462,377,Sur,Sin ciudad,657,co,CO mass,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:40.043133,377,Sur,Sin ciudad,658,no2,NO₂ mass,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:41.426705,377,Sur,Sin ciudad,1726,o3,O₃ mass,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:42.808835,377,Sur,Sin ciudad,660,pm10,PM10,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:43.849724,377,Sur,Sin ciudad,9194,pm25,PM2.5,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:44.925064,377,Sur,Sin ciudad,659,so2,SO₂ mass,µg/m³,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:48.390763,388,Lota rural,Coronel,676,co,CO mass,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:49.778372,388,Lota rural,Coronel,677,no2,NO₂ mass,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:51.144887,388,Lota rural,Coronel,678,o3,O₃ mass,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:52.188822,388,Lota rural,Coronel,691,pm10,PM10,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:53.586059,388,Lota rural,Coronel,236296,pm25,PM2.5,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:54.665519,388,Lota rural,Coronel,681,so2,SO₂ mass,µg/m³,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:57.767451,399,Puren,Chillán,9209,co,CO mass,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:16:58.834982,399,Puren,Chillán,9198,no2,NO₂ mass,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:00.224419,399,Puren,Chillán,9204,o3,O₃ mass,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:01.282755,399,Puren,Chillán,694,pm10,PM10,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:02.663451,399,Puren,Chillán,693,pm25,PM2.5,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:04.041616,399,Puren,Chillán,9206,so2,SO₂ mass,µg/m³,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:07.424663,725,Independencia,Sin ciudad,4469,co,CO mass,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:08.847272,725,Independencia,Sin ciudad,4456,no2,NO₂ mass,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:10.263836,725,Independencia,Sin ciudad,1258,o3,O₃ mass,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:11.362624,725,Independencia,Sin ciudad,4415,pm10,PM10,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:12.744068,725,Independencia,Sin ciudad,3747,pm25,PM2.5,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:14.128522,725,Independencia,Sin ciudad,7394,so2,SO₂ mass,µg/m³,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:17.497796,808,Indura,Talcahuano,1413,co,CO mass,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:18.860938,808,Indura,Talcahuano,1414,no2,NO₂ mass,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:20.225506,808,Indura,Talcahuano,1415,o3,O₃ mass,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:21.579423,808,Indura,Talcahuano,1442,pm10,PM10,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:22.947893,808,Indura,Talcahuano,35430,pm25,PM2.5,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:24.014974,808,Indura,Talcahuano,1416,so2,SO₂ mass,µg/m³,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:30.417864,810,JUNJI,Hualpén,1418,co,CO mass,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:31.799739,810,JUNJI,Hualpén,1424,no2,NO₂ mass,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:33.150228,810,JUNJI,Hualpén,1423,o3,O₃ mass,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:34.202513,810,JUNJI,Hualpén,1441,pm10,PM10,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:35.385376,810,JUNJI,Hualpén,35351,pm25,PM2.5,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:36.435389,810,JUNJI,Hualpén,1422,so2,SO₂ mass,µg/m³,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:39.835196,812,ENAP Price,Hualpén,1421,co,CO mass,µg/m³,-36.791231,-73.119152,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:40.894104,812,ENAP Price,Hualpén,1426,no2,NO₂ mass,µg/m³,-36.791231,-73.119152,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
2025-08-08T21:17:41.952051,812,ENAP Price,Hualpén,1420,o3,O₃ mass,µg/m³,-36.791231,-73.119152,Chile - SINCA,Unknown Governmental Organization,Government Monitor,America/Santiago,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,True,N/A,N/A,True
